,block_tract,points,Population,Area,AllRaces,Black,Households,NonfamilyHouseholds,RelNonrel,Nonrelatives,AllRaceCounts,MixedRace,OccupiedHousing,RentedHouseholds
160,0470013.001,"[[-73.98496, 40.698445], [-73.985084, 40.696052], [-73.985143, 40.694885], [-73.987162, 40.694961], [-73.99009199999999, 40.695074], [-73.990746, 40.695034], [-73.991298, 40.696579], [-73.991365, 40.69701], [-73.99103099999999, 40.699844999999996], [-73.990935, 40.700767], [-73.990096, 40.700700000000005], [-73.98973, 40.700734], [-73.98868399999999, 40.700699], [-73.98693999999999, 40.698781], [-73.986969, 40.698504], [-73.98616, 40.698479], [-73.98571199999999, 40.69845], [-73.985379, 40.69844], [-73.98496, 40.698445]]",1564,        269053,1615,231,1564,726,977,77,1564,45,977,131
161,0470015.001,"[[-73.985143, 40.694885], [-73.985084, 40.696052], [-73.98496, 40.698445], [-73.983051, 40.698378], [-73.98311799999999, 40.697542], [-73.982235, 40.697505], [-73.98245299999999, 40.694796], [-73.98326399999999, 40.694814], [-73.985143, 40.694885]]",900,         83927,929,236,900,432,388,126,900,29,388,275
162,0470015.003,"[[-73.982132, 40.691227], [-73.981476, 40.689931], [-73.98313399999999, 40.690003], [-73.98371999999999, 40.690007], [-73.98536299999999, 40.690667], [-73.98527899999999, 40.692158], [-73.985199, 40.693715999999995], [-73.985143, 40.694885], [-73.98326399999999, 40.694814], [-73.98245299999999, 40.694796], [-73.982512, 40.693614], [-73.98254, 40.693002], [-73.981759, 40.692955], [-73.981791, 40.692025], [-73.98179, 40.691645], [-73.982132, 40.691227]]",1127,        139914,1200,253,1127,454,523,126,1127,69,523,361
163,0470021.001,"[[-73.994709, 40.702994], [-73.994908, 40.703047], [-73.99552299999999, 40.703258], [-73.994648, 40.704135], [-73.994588, 40.704194], [-73.99365499999999, 40.704702], [-73.989519, 40.705118], [-73.989345, 40.704729], [-73.989525, 40.704961999999995], [-73.989537, 40.70386], [-73.989583, 40.7032], [-73.98973, 40.700734], [-73.990096, 40.700700000000005], [-73.990935, 40.700767], [-73.99128999999999, 40.701049], [-73.992221, 40.701778], [-73.992612, 40.702061], [-73.993267, 40.702435], [-73.994177, 40.702825], [-73.99444, 40.702909], [-73.994709, 40.702994]]",1281,        136842,1330,47,1281,306,554,98,1281,46,554,162
164,0470021.002,"[[-73.98660799999999, 40.703756999999996], [-73.98669, 40.702422999999996], [-73.986784, 40.701119999999996], [-73.986794, 40.700626], [-73.98868399999999, 40.700699], [-73.98973, 40.700734], [-73.989583, 40.7032], [-73.989537, 40.70386], [-73.989525, 40.704961999999995], [-73.989345, 40.704729], [-73.989519, 40.705118], [-73.987546, 40.704747], [-73.98619099999999, 40.704812], [-73.986222, 40.704333999999996], [-73.98660799999999, 40.703756999999996]]",1529,        114303,1610,188,1529,438,619,136,1529,78,619,376
165,0470021.003,"[[-73.986794, 40.700626], [-73.986784, 40.701119999999996], [-73.98669, 40.702422999999996], [-73.98660799999999, 40.703756999999996], [-73.986222, 40.704333999999996], [-73.98619099999999, 40.704812], [-73.98404, 40.704892], [-73.979233, 40.705769], [-73.979328, 40.704746], [-73.97998799999999, 40.703541], [-73.98022399999999, 40.703063], [-73.980649, 40.701561], [-73.980729, 40.701268], [-73.98285, 40.701359], [-73.98582499999999, 40.700598], [-73.986794, 40.700626]]",794,        243412,823,39,794,377,400,134,794,28,400,282
166,0470023.002,"[[-73.980729, 40.701268], [-73.98045499999999, 40.700852], [-73.980462, 40.699703], [-73.98293199999999, 40.699771999999996], [-73.98285, 40.701359], [-73.980729, 40.701268]]",1549,         35375,1625,1022,1549,146,545,41,1549,68,545,544
167,0470023.003,"[[-73.98311799999999, 40.697542], [-73.983051, 40.698378], [-73.98496, 40.698445], [-73.985379, 40.69844], [-73.98571199999999, 40.69845], [-73.98616, 40.698479], [-73.986969, 40.698504], [-73.98693999999999, 40.698781], [-73.986864, 40.69922], [-73.986813, 40.699956], [-73.986532, 40.699923999999996], [-73.984776, 40.699853999999995], [-73.983749, 40.699797], [-73.98293199999999, 40.699771999999996], [-73.980462, 40.699703], [-73.980544, 40.698246], [-73.980515, 40.697437], [-73.982235, 40.697505], [-73.98311799999999, 40.697542]]",1143,        104846,1186,723,1143,131,418,18,1143,41,418,417
168,0470029.011,"[[-73.978376, 40.696355], [-73.978351, 40.696276], [-73.978343, 40.696225999999996], [-73.978094, 40.694623], [-73.97782699999999, 40.693438], [-73.979168, 40.693489], [-73.980139, 40.694683], [-73.980356, 40.696177999999996], [-73.98037099999999, 40.696262999999995], [-73.980632, 40.696346], [-73.979497, 40.696337], [-73.978376, 40.696355]]",2196,         51193,2278,1330,2196,290,858,53,2196,79,858,853
169,0470031.002,"[[-73.981476, 40.689931], [-73.982132, 40.691227], [-73.98179, 40.691645], [-73.981791, 40.692025], [-73.97894699999999, 40.691921], [-73.978624, 40.689831], [-73.981476, 40.689931]]",589,         59468,630,310,589,0,0,0,589,36,0,0
170,0470031.003,"[[-73.975848, 40.693360999999996], [-73.97498499999999, 40.693329], [-73.973855, 40.693287], [-73.97354, 40.691707], [-73.973126, 40.689622], [-73.974109, 40.689662999999996], [-73.975106, 40.689698], [-73.977098, 40.689772999999995], [-73.978624, 40.689831], [-73.97894699999999, 40.691921], [-73.97754499999999, 40.691896], [-73.97782699999999, 40.693438], [-73.975848, 40.693360999999996]]",83,        164752,83,11,83,31,47,3,83,0,47,46
171,0470033.001,"[[-73.97620599999999, 40.687025], [-73.976545, 40.686994], [-73.976592, 40.687183999999995], [-73.977098, 40.689772999999995], [-73.975106, 40.689698], [-73.974616, 40.687191], [-73.97559, 40.687086], [-73.97620599999999, 40.687025]]",828,         49129,880,149,828,375,378,120,828,46,378,296
172,0470035.001,"[[-73.97620599999999, 40.687025], [-73.97559, 40.687086], [-73.97524299999999, 40.685406], [-73.974955, 40.683983999999995], [-73.973922, 40.683755999999995], [-73.97377999999999, 40.683060999999995], [-73.975929, 40.683505], [-73.977457, 40.684052], [-73.978026, 40.684864], [-73.97908799999999, 40.686285], [-73.97936299999999, 40.686682], [-73.976545, 40.686994], [-73.97620599999999, 40.687025]]",650,        102750,686,106,650,322,327,89,650,35,327,166
173,0470035.002,"[[-73.97524299999999, 40.685406], [-73.97559, 40.687086], [-73.974616, 40.687191], [-73.97428099999999, 40.685513], [-73.973922, 40.683755999999995], [-73.974955, 40.683983999999995], [-73.97524299999999, 40.685406]]",904,         30277,956,594,904,347,479,67,904,44,479,421
174,0470041.002,"[[-73.98700000000001, 40.687773], [-73.98482899999999, 40.68693], [-73.986119, 40.685024], [-73.988289, 40.685869], [-73.98700000000001, 40.687773]]",1152,         49024,1191,169,1152,301,395,95,1152,36,395,247
175,0470041.003,"[[-73.983092, 40.685451], [-73.983953, 40.684182], [-73.986119, 40.685024], [-73.98482899999999, 40.68693], [-73.982661, 40.686085999999996], [-73.983092, 40.685451]]",884,         48972,908,78,884,306,397,98,884,20,397,229
176,0470043.002,"[[-73.990166, 40.689729], [-73.98973699999999, 40.69036], [-73.986155, 40.689018], [-73.98700000000001, 40.687773], [-73.98916799999999, 40.688615], [-73.988722, 40.689246], [-73.990166, 40.689729]]",795,         42471,835,114,795,398,466,62,795,35,466,327
177,0470043.004,"[[-73.99268599999999, 40.689032999999995], [-73.992364, 40.68969], [-73.990648, 40.68913], [-73.98916799999999, 40.688615], [-73.99046799999999, 40.686727999999995], [-73.993269, 40.687825], [-73.993005, 40.688364], [-73.99268599999999, 40.689032999999995]]",1287,         64053,1344,68,1287,540,632,142,1287,54,632,475
178,0470045.002,"[[-73.99687399999999, 40.689433], [-73.995001, 40.688915], [-73.993005, 40.688364], [-73.993269, 40.687825], [-73.993338, 40.687678999999996], [-73.995333, 40.688226], [-73.99573199999999, 40.687397], [-73.997562, 40.688], [-73.99687399999999, 40.689433]]",741,         43968,757,15,741,289,367,70,741,16,367,241
188,0470003.011,"[[-73.995145, 40.698774], [-73.99545599999999, 40.698121], [-73.99641299999999, 40.696131], [-73.997078, 40.696311], [-73.997157, 40.696331], [-73.99630499999999, 40.698358], [-73.99600099999999, 40.699007], [-73.995145, 40.698774]]",845,         22753,879,40,845,271,393,59,845,34,393,224
189,0470039.002,"[[-73.983092, 40.685451], [-73.982661, 40.686085999999996], [-73.980702, 40.685324], [-73.981133, 40.684689], [-73.981562, 40.684053], [-73.981993, 40.683417999999996], [-73.983953, 40.684182], [-73.983092, 40.685451]]",608,         44288,639,57,608,214,272,67,608,31,272,193
190,0470233.003,"[[-73.956841, 40.686996], [-73.957274, 40.689192], [-73.957056, 40.689456], [-73.957272, 40.690694], [-73.95541, 40.690908], [-73.955122, 40.689443999999995], [-73.954829, 40.687977], [-73.954684, 40.687245], [-73.956841, 40.686996]]",1462,         72222,1507,774,1462,488,570,169,1462,40,570,493
191,0470553.002,"[[-73.959277, 40.71439], [-73.959486, 40.714192], [-73.959797, 40.713887], [-73.961287, 40.714501999999996], [-73.962777, 40.715106], [-73.962289, 40.715579999999996], [-73.961423, 40.716384], [-73.960139, 40.715582999999995], [-73.95951099999999, 40.716172], [-73.95822299999999, 40.715374], [-73.959277, 40.71439]]",1011,         55278,1043,55,1011,468,478,135,1011,31,478,408
