,block_tract,points,Population,Area,AllRaces,Black,Households,NonfamilyHouseholds,RelNonrel,Nonrelatives,AllRaceCounts,MixedRace,OccupiedHousing,RentedHouseholds
89,0610013.002,"[[-74.016454, 40.705093999999995], [-74.016071, 40.706295999999995], [-74.015496, 40.707699], [-74.014698, 40.707404], [-74.014382, 40.708224], [-74.013592, 40.707968], [-74.012992, 40.709354], [-74.011012, 40.708594], [-74.011703, 40.707755999999996], [-74.01194699999999, 40.707451999999996], [-74.012508, 40.706767], [-74.014259, 40.704556], [-74.015317, 40.70467], [-74.016542, 40.704733], [-74.016454, 40.705093999999995]]",2412,        120993,2492,107,2412,1534,1522,326,2412,76,1522,1219
90,0610014.022,"[[-73.984072, 40.717262], [-73.98453599999999, 40.716394], [-73.985013, 40.715438], [-73.985867, 40.715697], [-73.986721, 40.715952], [-73.98577399999999, 40.717725], [-73.985074, 40.719083], [-73.983395, 40.718571], [-73.983995, 40.717414], [-73.984072, 40.717262]]",1477,         57144,1549,194,1477,407,644,86,1477,63,644,616
93,0610016.002,"[[-73.993095, 40.717922], [-73.99222, 40.717658], [-73.991422, 40.717417999999995], [-73.992014, 40.716235], [-73.9937, 40.716747999999995], [-73.993095, 40.717922]]",1301,         21447,1317,52,1301,178,431,51,1301,16,431,424
94,0610018.001,"[[-73.990233, 40.718123999999996], [-73.98947299999999, 40.717893], [-73.98787899999999, 40.717408999999996], [-73.988367, 40.716446], [-73.989155, 40.716708], [-73.98995099999999, 40.716972], [-73.990703, 40.717200999999996], [-73.991422, 40.717417999999995], [-73.990974, 40.718348], [-73.990233, 40.718123999999996]]",1268,         31191,1311,83,1268,357,511,100,1268,39,511,502
95,0610018.004,"[[-73.99050299999999, 40.719248], [-73.991283, 40.719485], [-73.992161, 40.719749], [-73.991506, 40.721028], [-73.990629, 40.720766], [-73.989857, 40.720532999999996], [-73.99050299999999, 40.719248]]",1102,         22927,1122,140,1102,269,368,78,1102,19,368,334
96,0610018.006,"[[-73.991747, 40.718582999999995], [-73.990974, 40.718348], [-73.991422, 40.717417999999995], [-73.99222, 40.717658], [-73.993095, 40.717922], [-73.992621, 40.718851], [-73.991747, 40.718582999999995]]",1516,         16650,1555,12,1516,252,466,87,1516,36,466,442
97,0610018.007,"[[-73.991747, 40.718582999999995], [-73.992621, 40.718851], [-73.992161, 40.719749], [-73.991283, 40.719485], [-73.99050299999999, 40.719248], [-73.990974, 40.718348], [-73.991747, 40.718582999999995]]",1548,         16150,1601,38,1548,259,466,101,1548,48,466,429
99,0610020.002,"[[-73.975123, 40.719881], [-73.978231, 40.720673999999995], [-73.977683, 40.721419999999995], [-73.975123, 40.719881]]",1649,         23309,1739,379,1649,207,622,38,1649,77,622,618
100,0610020.003,"[[-73.975208, 40.719243], [-73.975257, 40.719012], [-73.97545199999999, 40.718947], [-73.976355, 40.719133], [-73.97722399999999, 40.71931], [-73.978753, 40.719933999999995], [-73.97869, 40.720033], [-73.978231, 40.720673999999995], [-73.975123, 40.719881], [-73.975208, 40.719243]]",796,         25617,822,136,796,95,311,20,796,22,311,311
101,0610021.001,"[[-74.005889, 40.714678], [-74.006753, 40.713618], [-74.008614, 40.711372], [-74.010153, 40.712064], [-74.011691, 40.712776], [-74.01100000000001, 40.713329], [-74.009681, 40.714946], [-74.009239, 40.71552], [-74.00882299999999, 40.716014], [-74.007544, 40.715433], [-74.005889, 40.714678]]",3173,        125203,3301,67,3173,1103,1476,271,3173,119,1476,1083
102,0610022.011,"[[-73.983824, 40.721472999999996], [-73.98216699999999, 40.720969], [-73.981308, 40.720709], [-73.98192999999999, 40.719459], [-73.98280299999999, 40.719722999999995], [-73.984477, 40.720234999999995], [-73.983824, 40.721472999999996]]",1407,         34177,1517,117,1407,502,577,144,1407,97,577,522
103,0610022.013,"[[-73.983104, 40.717181], [-73.982477, 40.718289999999996], [-73.98192999999999, 40.719459], [-73.981308, 40.720709], [-73.97973499999999, 40.720234999999995], [-73.982289, 40.716975999999995], [-73.983104, 40.717181]]",1331,         39102,1383,305,1331,134,471,25,1331,45,471,468
104,0610024.001,"[[-73.973181, 40.724247], [-73.97148899999999, 40.726137], [-73.972869, 40.720725], [-73.974583, 40.721481999999995], [-73.975518, 40.721871], [-73.97689299999999, 40.722498], [-73.97559799999999, 40.724283], [-73.97516399999999, 40.724877], [-73.973547, 40.724185999999996], [-73.973181, 40.724247]]",3491,        130058,3691,864,3491,541,1355,123,3491,174,1355,1351
105,0610025.002,"[[-73.998136, 40.709947], [-73.996782, 40.711363999999996], [-73.996444, 40.710198999999996], [-73.996254, 40.7098], [-73.997812, 40.709571], [-73.998136, 40.709947]]",505,         25911,517,133,505,49,161,8,505,11,161,159
106,0610026.012,"[[-73.979726, 40.72289], [-73.98016799999999, 40.722283], [-73.98060699999999, 40.721678], [-73.982964, 40.722671], [-73.982524, 40.723278], [-73.982083, 40.723881999999996], [-73.98163699999999, 40.724494], [-73.979281, 40.723504999999996], [-73.979726, 40.72289]]",1777,         52703,1880,282,1777,545,733,150,1777,94,733,655
107,0610028.001,"[[-73.97853599999999, 40.728746], [-73.97800099999999, 40.729428999999996], [-73.975696, 40.728474999999996], [-73.97618, 40.727748999999996], [-73.97853599999999, 40.728746]]",950,         19945,1007,147,950,246,412,61,950,56,412,368
108,0610028.003,"[[-73.977091, 40.726465], [-73.977535, 40.725877], [-73.977977, 40.725288], [-73.980333, 40.726281], [-73.979906, 40.726866], [-73.979469, 40.727467999999995], [-73.977091, 40.726465]]",2150,         34427,2258,317,2150,951,1003,282,2150,102,1003,867
109,0610029.002,"[[-73.998491, 40.715633], [-73.999321, 40.715917999999995], [-74.00013799999999, 40.7162], [-73.999313, 40.717549999999996], [-73.998589, 40.717099], [-73.99776299999999, 40.716814], [-73.998491, 40.715633]]",1156,         22983,1167,1,1156,257,502,41,1156,11,502,496
110,0610030.012,"[[-73.989114, 40.720307999999996], [-73.989857, 40.720532999999996], [-73.98922999999999, 40.721677], [-73.988523, 40.721461999999995], [-73.98695, 40.720983], [-73.98754199999999, 40.719833], [-73.989114, 40.720307999999996]]",1396,         28722,1475,43,1396,740,738,195,1396,66,738,706
111,0610030.021,"[[-73.982964, 40.722671], [-73.98344399999999, 40.722018999999996], [-73.983824, 40.721472999999996], [-73.984678, 40.72173], [-73.98551599999999, 40.721985], [-73.986285, 40.722242], [-73.98622399999999, 40.722345], [-73.98575199999999, 40.723009], [-73.985286, 40.723648999999995], [-73.982964, 40.722671]]",1925,         37095,2020,186,1925,1106,1043,265,1925,78,1043,927
112,0610032.002,"[[-73.986176, 40.726409], [-73.985753, 40.726988], [-73.983535, 40.726053], [-73.983958, 40.725473], [-73.986176, 40.726409]]",722,         15771,749,24,722,506,443,120,722,26,443,413
113,0610032.004,"[[-73.987053, 40.725203], [-73.984837, 40.724269], [-73.985286, 40.723648999999995], [-73.98750199999999, 40.724584], [-73.987053, 40.725203]]",705,         16816,721,36,705,251,383,42,705,16,383,204
114,0610033.002,"[[-74.004845, 40.718852999999996], [-74.00532299999999, 40.718274], [-74.005777, 40.717676999999995], [-74.00667399999999, 40.716532], [-74.007544, 40.715433], [-74.00882299999999, 40.716014], [-74.007052, 40.718269], [-74.00594, 40.719694], [-74.00565499999999, 40.720057], [-74.005498, 40.720327999999995], [-74.005208, 40.720628], [-74.004635, 40.721354], [-74.003512, 40.720557], [-74.004845, 40.718852999999996]]",719,         85842,735,11,719,189,325,47,719,15,325,163
115,0610036.011,"[[-73.990629, 40.720766], [-73.99004099999999, 40.721920999999995], [-73.989392, 40.723174], [-73.988643, 40.722933], [-73.98922999999999, 40.721677], [-73.989857, 40.720532999999996], [-73.990629, 40.720766]]",922,         20483,959,143,922,268,410,68,922,32,410,381
117,0610038.001,"[[-73.99078999999999, 40.728352], [-73.990359, 40.728929], [-73.989902, 40.729558], [-73.989651, 40.729879], [-73.989482, 40.730132999999995], [-73.988913, 40.729906], [-73.987239, 40.729192], [-73.988119, 40.727986], [-73.988539, 40.727402], [-73.99078999999999, 40.728352]]",1933,         49204,2008,82,1933,1239,1025,327,1933,67,1025,960
118,0610038.003,"[[-73.989429, 40.726188], [-73.98987, 40.725581999999996], [-73.991794, 40.726391], [-73.991548, 40.727089], [-73.99128499999999, 40.727762], [-73.988984, 40.726791999999996], [-73.989429, 40.726188]]",1393,         31466,1450,139,1393,737,785,152,1393,53,785,741
119,0610038.006,"[[-73.988119, 40.727986], [-73.985753, 40.726988], [-73.986176, 40.726409], [-73.988539, 40.727402], [-73.988119, 40.727986]]",852,         16836,883,96,852,520,484,110,852,27,484,470
120,0610039.003,"[[-74.010527, 40.718114], [-74.010693, 40.71747], [-74.010834, 40.716924999999996], [-74.01096799999999, 40.716302999999996], [-74.012894, 40.717189999999995], [-74.012441, 40.719058], [-74.010401, 40.718802], [-74.010527, 40.718114]]",851,         43614,873,77,851,357,461,57,851,21,461,451
121,0610040.001,"[[-73.987489, 40.731685999999996], [-73.988153, 40.731964999999995], [-73.98768299999999, 40.732603999999995], [-73.98718, 40.733292], [-73.98494099999999, 40.732347], [-73.985444, 40.731657999999996], [-73.98590899999999, 40.731018999999996], [-73.987489, 40.731685999999996]]",1925,         36498,1983,56,1925,1348,1107,350,1925,54,1107,943
122,0610040.004,"[[-73.984448, 40.728781], [-73.984875, 40.728193999999995], [-73.987239, 40.729192], [-73.986812, 40.729779], [-73.984448, 40.728781]]",800,         17016,825,24,800,573,515,119,800,25,515,477
123,0610041.002,"[[-73.996984, 40.716541], [-73.996327, 40.717596], [-73.996008, 40.718115], [-73.995699, 40.718776999999996], [-73.99526, 40.719867], [-73.994378, 40.719519], [-73.994422, 40.719392], [-73.99480799999999, 40.718457], [-73.996078, 40.716196], [-73.996984, 40.716541]]",1030,         32880,1048,8,1030,240,448,40,1030,18,448,392
124,0610041.006,"[[-73.995464, 40.721619], [-73.995752, 40.720893], [-73.99602999999999, 40.720181], [-73.996836, 40.720504999999996], [-73.997349, 40.720704999999995], [-73.997655, 40.720836], [-73.997399, 40.721449], [-73.997123, 40.722301], [-73.996268, 40.721952], [-73.995464, 40.721619]]",1323,         25614,1401,35,1323,447,502,116,1323,67,502,461
125,0610043.002,"[[-73.994706, 40.721308], [-73.995464, 40.721619], [-73.99490899999999, 40.723036], [-73.994153, 40.722722999999995], [-73.993259, 40.722353], [-73.993523, 40.721632], [-73.99379499999999, 40.720937], [-73.994706, 40.721308]]",1088,         25621,1122,65,1088,404,545,77,1088,32,545,484
126,0610044.001,"[[-73.97861, 40.732416], [-73.979511, 40.732993], [-73.980711, 40.733813], [-73.98027499999999, 40.73441], [-73.97986399999999, 40.734975], [-73.979254, 40.734685], [-73.977722, 40.734041], [-73.97792299999999, 40.733700999999996], [-73.977969, 40.733471], [-73.977916, 40.733109], [-73.978307, 40.732365], [-73.97861, 40.732416]]",2298,         39851,2370,74,2298,1205,1174,322,2298,62,1174,1173
127,0610045.001,"[[-73.99798, 40.722663], [-73.997123, 40.722301], [-73.997399, 40.721449], [-73.997655, 40.720836], [-73.998524, 40.719786], [-73.999234, 40.718913], [-73.999956, 40.718016999999996], [-74.00053199999999, 40.71843], [-74.00188399999999, 40.719398], [-73.999853, 40.721792], [-73.998812, 40.723020999999996], [-73.99798, 40.722663]]",1136,        104946,1167,16,1136,389,516,105,1136,29,516,260
128,0610048.001,"[[-73.983122, 40.734846], [-73.985361, 40.73579], [-73.984934, 40.736376], [-73.98269499999999, 40.735431], [-73.983122, 40.734846]]",1137,         16070,1154,29,1137,562,699,78,1137,14,699,251
129,0610048.004,"[[-73.986679, 40.733978], [-73.985242, 40.733371999999996], [-73.98444099999999, 40.733033], [-73.98494099999999, 40.732347], [-73.98718, 40.733292], [-73.986679, 40.733978]]",1505,         18850,1567,68,1505,774,735,139,1505,56,735,480
130,0610049.001,"[[-74.001127, 40.724166], [-74.001933, 40.724551999999996], [-74.00089799999999, 40.725773], [-73.999916, 40.726935], [-73.99761, 40.725797], [-73.99677199999999, 40.725432], [-73.997785, 40.724235], [-73.998812, 40.723020999999996], [-73.999853, 40.721792], [-74.002174, 40.72293], [-74.001127, 40.724166]]",2121,        136617,2172,52,2121,732,1031,177,2121,48,1031,432
131,0610050.002,"[[-73.986961, 40.736464999999995], [-73.987387, 40.735879], [-73.98904499999999, 40.736546], [-73.98857799999999, 40.737147], [-73.988159, 40.737732], [-73.986535, 40.737049999999996], [-73.984934, 40.736376], [-73.985361, 40.73579], [-73.986961, 40.736464999999995]]",674,         35042,689,10,674,383,412,78,674,13,412,312
132,0610050.005,"[[-73.986961, 40.736464999999995], [-73.985361, 40.73579], [-73.985787, 40.735205], [-73.98621299999999, 40.734618], [-73.98781699999999, 40.735292], [-73.987387, 40.735879], [-73.986961, 40.736464999999995]]",1264,         23010,1273,25,1264,832,891,108,1264,9,891,648
133,0610054.002,"[[-73.996337, 40.738043999999995], [-73.995874, 40.738686], [-73.992654, 40.73733], [-73.99311999999999, 40.736691], [-73.996337, 40.738043999999995]]",1179,         25238,1212,34,1179,649,734,112,1179,29,734,231
134,0610055.012,"[[-73.997886, 40.72931], [-73.995593, 40.728193999999995], [-73.996659, 40.726931], [-73.998955, 40.728068], [-73.997886, 40.72931]]",1760,         38165,1852,100,1760,660,971,107,1760,71,971,968
135,0610056.001,"[[-73.984078, 40.743325999999996], [-73.984529, 40.742708], [-73.985879, 40.740853], [-73.98636599999999, 40.740187], [-73.98808799999999, 40.740916999999996], [-73.987529, 40.741527999999995], [-73.986597, 40.742771999999995], [-73.988194, 40.743451], [-73.987298, 40.744682], [-73.98569599999999, 40.744008], [-73.984078, 40.743325999999996]]",1382,         87054,1437,301,1382,760,833,83,1382,50,833,552
136,0610056.003,"[[-73.99007, 40.74088], [-73.98684899999999, 40.739522], [-73.987302, 40.738903], [-73.989582, 40.739864999999995], [-73.990518, 40.740262], [-73.99007, 40.74088]]",936,         24407,960,22,936,629,579,137,936,23,579,435
137,0610059.001,"[[-73.993814, 40.732731], [-73.994297, 40.732164999999995], [-73.994789, 40.731595999999996], [-73.99635099999999, 40.732254999999995], [-73.995914, 40.732847], [-73.99548899999999, 40.733436999999995], [-73.993814, 40.732731]]",1225,         23457,1239,9,1225,537,747,73,1225,14,747,156
138,0610059.004,"[[-73.994297, 40.732164999999995], [-73.99192099999999, 40.731165999999995], [-73.992407, 40.730591], [-73.99325, 40.730945], [-73.994789, 40.731595999999996], [-73.994297, 40.732164999999995]]",777,         17391,794,4,777,343,454,57,777,16,454,96
139,0610060.002,"[[-73.97698299999999, 40.73373], [-73.977722, 40.734041], [-73.979254, 40.734685], [-73.97986399999999, 40.734975], [-73.979439, 40.735589999999995], [-73.978971, 40.736176], [-73.976779, 40.734868], [-73.976478, 40.734522], [-73.977042, 40.734244], [-73.97698299999999, 40.73373]]",1725,         33373,1764,51,1725,652,896,138,1725,37,896,895
140,0610061.002,"[[-73.991281, 40.732445999999996], [-73.99146, 40.731738], [-73.993814, 40.732731], [-73.99332199999999, 40.733304], [-73.992792, 40.733922], [-73.991114, 40.733214], [-73.991281, 40.732445999999996]]",1569,         30764,1635,57,1569,584,628,109,1569,57,628,251
141,0610063.001,"[[-73.993617, 40.736005], [-73.994118, 40.735313], [-73.994585, 40.734671999999996], [-73.997805, 40.736032], [-73.99734099999999, 40.736668], [-73.99683999999999, 40.737361], [-73.993617, 40.736005]]",1931,         52528,1994,66,1931,826,1041,143,1931,57,1041,388
142,0610064.001,"[[-73.983147, 40.738831999999995], [-73.982665, 40.739497], [-73.980418, 40.73855], [-73.98090499999999, 40.737885999999996], [-73.981392, 40.737221999999996], [-73.983632, 40.738164999999995], [-73.983147, 40.738831999999995]]",1930,         36586,1966,46,1930,1008,999,233,1930,34,999,571
143,0610064.002,"[[-73.981392, 40.737221999999996], [-73.981841, 40.736602], [-73.982267, 40.736019999999996], [-73.98450799999999, 40.736962], [-73.984082, 40.737545999999995], [-73.983632, 40.738164999999995], [-73.981392, 40.737221999999996]]",1526,         33021,1570,36,1526,1061,974,218,1526,42,974,716
144,0610064.003,"[[-73.982267, 40.736019999999996], [-73.98269499999999, 40.735431], [-73.984934, 40.736376], [-73.98450799999999, 40.736962], [-73.982267, 40.736019999999996]]",691,         16129,699,8,691,399,467,50,691,8,467,464
145,0610064.004,"[[-73.982267, 40.736019999999996], [-73.981841, 40.736602], [-73.981392, 40.737221999999996], [-73.978971, 40.736176], [-73.979439, 40.735589999999995], [-73.97986399999999, 40.734975], [-73.98027499999999, 40.73441], [-73.98269499999999, 40.735431], [-73.982267, 40.736019999999996]]",1378,         52780,1431,73,1378,955,860,222,1378,51,860,832
146,0610064.005,"[[-73.98090499999999, 40.737885999999996], [-73.97852499999999, 40.736858], [-73.978971, 40.736176], [-73.981392, 40.737221999999996], [-73.98090499999999, 40.737885999999996]]",1587,         19692,1636,46,1587,1030,1012,188,1587,49,1012,660
147,0610064.006,"[[-73.980418, 40.73855], [-73.97805199999999, 40.737553999999996], [-73.97852499999999, 40.736858], [-73.98090499999999, 40.737885999999996], [-73.980418, 40.73855]]",978,         19692,1038,169,978,385,561,44,978,49,561,211
148,0610065.002,"[[-74.00119, 40.729168], [-74.00049899999999, 40.729988], [-74.001684, 40.730581], [-74.001413, 40.731065], [-74.00012199999999, 40.730432], [-73.99936699999999, 40.730058], [-74.000435, 40.728794], [-74.00119, 40.729168]]",1108,         19978,1147,27,1108,660,603,116,1108,37,603,595
149,0610065.003,"[[-74.001684, 40.730581], [-74.00049899999999, 40.729988], [-74.00119, 40.729168], [-74.000435, 40.728794], [-74.00139, 40.72766], [-74.002149, 40.728035999999996], [-74.002808, 40.728365], [-74.002139, 40.729796], [-74.001684, 40.730581]]",1069,         36024,1090,13,1069,721,714,142,1069,21,714,602
150,0610066.001,"[[-73.98040999999999, 40.742587], [-73.978168, 40.741642999999996], [-73.978616, 40.741026], [-73.980859, 40.741969999999995], [-73.98040999999999, 40.742587]]",1181,         16946,1210,30,1181,814,752,199,1181,27,752,573
